text,label
UGH.We were so disappointed when m y husband and I went to Burgr last weekend. This was our second time we went to Burgr. The first time about a year ago the food was amazing. This time it was horrible! Everything came out burnt. Service was rude and very short with us. It was not worth the wait or money. We will never go there again.,1
"Not the greatest Mexican food. Definitely overpriced for the quality of food served. I ordered the ""enchiladas "" and I didn't think they were very good. They seemed to be a bit tough when I tried to cut in half. I didn't really think you could screw up rice and beans.you can actually screw up rice and beans. I'm sure you can find cheaper and inexpensive Mexican food off of the strip.",1
"The service here was horrible! We waited in the bar for 5 min before even being acknowledged. Once the bartender saw we were standing there, she went to go check her cell phone before coming to say hello or take our order. Seriously? We were there at around 4 30pm on a Tuesday. They had no happy hour specials, we paid 4 bucks for about 25 French fries. It was pathetic. We will never go back.",1
"Stopped in for Saturday lunch with my son. The place was fairly crowded. Although I think that there were more employees then there were customers. That said, we share a couple of tacos, a burger, and some fries. All were good. The burger is very much in line with In Out, Five Guys, or The Habit. Not like what you get a Deluxe or The Grind. Nice decor, good service, and good food.",2
"Normally, I don't like to leave negative reviews. However, the lack of sanitary procedures here drives me to do so. First, she didn't wash her hands after her previous client. Second, she didn't change the sheet on the table. Third, she didn't even change the paper towel that went under my head. Triple ick. I left without getting the procedure done.",1
"Pretty low end for a purported high end hotel. Price is good 20 for lunch but it really seemed like a larger version of the Old Country Buffet. Nothing very surprising or interesting to choose from though the Indian station was a bit different. Crab legs were a bit suspect, too. I'd save my money and go to a better hotel buffet Wynn, Paris, Bellagio .",1
"My iPhone 5c's screen had popped out of the back color casing. I showed it to them, they took it into the back for a few minutes and then brought it back out to me, all fixed and good as new! They didn't even charge me! The staff was extremely friendly as well. I will definitely recommend this place to my friends, and come back if I ever have another problem with my phone!",2
"This is my first to write a review on yelp because I was pissed off when I walked out from this restaurant! Food was over priced, and the taste was so so. Beside the good, this restaurant has bad bad Servise, on top of that they add 15 on the bill automatically. If they want better tips only need to change their attitude instead charging tips that is business. Never go there again!",1
"Came here with a few college friends, so naturally we did the pint challenge. That is a solid deal if you put on your frat boy hat and man up. We ordered some bar food which was ok. The one waitress, who looked like Snooki, must hate her job. She was very unpleasant, which meant no tip for her. I'd suggest stroll in and pound a few free pints, then head elsewhere.",1
Someone told me this place had good Mexican food so I decided to stop by and order the torta first of all the service was terrible I never did get any napkins or silverware after about 20 minutes my food came out cold and it wasn't that good I love Mexican food and have been to many Mexican restaurants and this by far is the worst I have been to save your money and go to Taco Bell,1
"I went here for a happy hour with co workers after my 6 30 3 00 pm shift ended. I was really happy I got to experience my only happy hour with the co workers I went with here at the Hungry Monk. They have such a gigantic beer selection here and the appetizers are phenomenal. We were all able to get our food and alcohol at the same time fairly quickly. In addition, the server was very friendly.",2
"I can't understand why anyone would eat here. I've been there 3 times and simply put this place is awful. The potstickers are tasteless, but that is better than any of the noodle dishes. Those noddles taste as if they were made from wallpaper glue. nTotts Asian diner is right there and sooooo much better. Yuphia thai is down the street as well. Both are much better choices.",1
"Were my fried chicken sliders microwaved? I am suspicious. It was really wet I don't want to use the word juicy in the middle and insanely hot. The taste was just marginal. Nothing to write home about. One good thing though is the draft list. They have a large selection. We went for lunch, but thought of going the previous evening and it was just so loud that we turned right around.",1
"Obviously great selection of Rebel merchandise but outrageous prices. Seriously, the prices are almost twice what they should be. Why does the same hat cost 30 here, 20 at the ballgame, and 16 online from the manufacturer? But. If you want nice Rebelbilia, they've got stuff here that no one else carries. Bring a few quarters for parking.",1
This Buffalo Wild Wings was OK. There are better BWWs. When we walked in the hostest was preoccupied talking with other wait staff. She acted as if we were disturbing her. Our waitress was better. She was very nice. We were seated by the front. The hostest and other wait staff were very loud. All and all the wings were OK. I've had better. If it wasn't for our waitress I would have walked out.,1
"Played here for the first time ever this past trip to Vegas. I've always just walked right past this place, sandwiched between the Imperial Palace and Flamingo, it's a really small place. nI played roulette here for about 4 hours and came out about 200 bucks ahead, so I can't complain. Tossed another 60 into some slots on the way out and made out about 30 bucks over. nAlways more fun when you win!",2
"Worst buffet ever for anyone with any kind of allergies. I realize I am in the minority here, and my kids and husband did eat a good amount of food. But it wasn't great. They have NOTHING that is gluten free for dessert. Almost everything has dairy in it. Cute little pastries, cupcakes, pies, etc. I just couldn't eat any of them. I would not eat here again. It's robbery for the food you get.",1
Great breakfast. Both my wife and I shared a breakfast pizza and it was delicious. The 12 watermelon drink called Hat Bender was also good. My wife ordered that and I tried a little. Our server Dieago was a super nice and friendly guy. He's the one that recommend the pizza and drink. Nothing bad to say and I would return again.,2
I found a stellar jalapeno burger here! The burger was meaty and juicy. It comes with salsa but I chose to have that left off. My husband got the same burger with salsa and it was super messy! I can't stand messy burgers. You can always get the salsa on the side but I thought the burger was spicy enough without it.,2
"My first time eating their food and everything was great. Since it was my first time I was offered 20 off my order. I ordered their white pizza with sausage and pepperoni and their wings. Everything tasted very good. Only thing I have to complain about is that for 1 a wing, the wings were rather small in my opinion. That's definitely not a deal breaker. They've secured my business.",2
"Horrible. Some friends of mine and I were here one night before going to Marquee and hit this place up. The sushi place was too busy so this looked like the next best thing. We started with 3 appetizers the potato wrapped chorizo, white asparagus, patadas bravas. We were so turned off by the quality of the food we never ordered meals and left hungry. Enough said.",1
"okay, so here the thing! I went back to this restaurant and gotten my favorite item on the menu the ""orange duck "". but this time it was not very pleasant, it was tough and over cooked and definitely salty aot tasty at all. I am almost curtain they fried it in Clorox bleach EEK! X I'm never going back here ever again. disgusting!",1
"There is nothing like riding your cruiser to La Grande Orange on a Sat or Sun. This is a great place to listen to the music and people watch, while enjoying a nice breakfast, salad, sandwich, pizza, coffee or glass of sangria. It's usually busy, but fairly laid back. Grab today's paper, bring your laptop and enjoy the ambiance. The big draw back is the parking.",2
"It's Good, it's clean and the service just plain amazing for a fast food joint! My favorite item off the menu is the grilled chicken garden salad. Second fav is the spicy chicken sandwich. I'm addicted to the waffle fries. They actually taste like a potato! I know, crazy huh? n My kids love it, I like it so here we are.",2
"Excellent Italian, plus that bean salad is the best. It is quiet at lunch but a bit noisy at dinner. nUpdated 9 2012 Still serves excellent Italian food and prices at lunch seem very cheap for the quality they deliver. Give Fiamma a try also these two Italian restaurants are as good as you can get in Charlotte.",2
"There is no place else anywhere that I will go to get my hair cut. Randie is awesome. Every single time I go she is right on the money with the cut. The atmosphere is excellent and the owner is extremely friendly and welcoming. It is a nice, new upscale salon and has extremely reasonable prices on top of it. I can't say enough about my experiences here. Definitely top notch in all aspects.",2
"I frequent vegas 3 times a year on average and have never had a great beer until I came here. generally crap beer flows freely around vegas but this place steps up the game. unbelievable beer selection, by far the best I have seen in vegas. great taps and rare bottle selection. live music and pool too. what else is there? do yourself a favor and go",2
I live close to their restaurant and was very hungover on a Sunday morning and didn't want to leave my house so I decided to order for delivery. It only took an hour for delivery when I live just 2 miles away but I do understand the nature of the delivery business. I was just disappointed that it was luke warm and tasted like frozen pizza.,1
"The venue, LED wall, and sound system is top notch. There was actually quite a bit of space to move around in. There were fun acrobatics and Cirque performers at random moments. I recommend either getting a table or going with all females or arriving super early if you don't want a 1.5 hour wait. I will go again.",2
"Recently ate at Joe's for the second time and was disappointed. I love Liberty Market and Joe's Farm Grill, but Joe Real BBQ has a lot to learn from its sibling restaurants. The food we had was pulled pork, cheesy potatoes, corn. All 3 were in order were dry, dry and soupy flavorless. I love some good barbeque, I hope this was an off night for the real cooks that I had the first time.",1
"Steiner's let's have a talk, you serve food and allow people to smoke cigarettes, but cigars are over the line? To non smokers there isn't a difference, they both stink! Cigarettes cling to everything, your hair, clothes, hands and especially the room. I can smoke a cigar inside and a hour later you can't smell it. So please a reply would or a post on your Yelp would be appreciated.",1
"My regular groomer was booked full so I took my dog here. I was coded 45 and charged 50. The cut was rough that I had to trim off uneven part to make it look a little better. What bothered me the most is the attitute of the lady who checked in my dog. I saw her smilling at other people, but to me it was cold and unwelcome feeling. I will not go back for sure.",1
"One of my all time favorite places to eat dinner. Great food and great service for a reasonable price, considering you are on The Strip in big LV. I always have the Ribeye steak with papas and it has never disappointed. Outstanding Martinis with blue cheese stuffed olives. The wait can be a bit long, but considering all you get, including an exciting, up tempo atmosphere, it is worth it. I",2
"Excellent rice. Really tough tortillas, hard to chew. CC Sizzle too spicy, made my nose run! Ok beans. Ok bunuelos. Very filling. Disappointing after reading all the good reviews. Maybe I just caught them on an off day? I wanted to like it after reading their history and finding out about the homemade tortillas and chips.",1
"Location is awesome. Walking distance from downtown. Service was prompt and helpful. Food was amazing. tried the calamari and was very happy as I'm kind of a calamari snob. Then came the Lobster ravioli! Mind blowing. fresh, clean and flavorful. wished i lived in Madison just to eat here weekly. Thanks guys!",2
"Tues early morning, not crowded at all by dmv standards. Yet have waited over two hours since check in, with no hope of being seen soon. Only operating less than half the available windows. Can see fat supervisor stuffing her faces w McDonalds in her office, instead of getting off her big butt and getting this line moving. Obviously poor management. Gov Sandoval should be ashamed.",1
Wow! There was nooooo room to walk from one side to the other.each step was a battle! Beautiful place though! Music wasn't bad but there should be a limit to how many ppl are allowed in. Bought a drink and someone knocked it over on the bar right when the bar tender gave it and she refused to refill it! Not cool ,1
"Delicious! The ramen is really really good, drinks are amazing, and the dumplings are to die for! They're absolutely delicious, everything is freshly made, and the staff service is wonderful. First timers should feel comfortable going, they'll recommend options for you and help you pair courses. Highly recommend it!",2
The food is extremely awesome! It was my second time their but officially first to have a meal! I love their version of the loco moco! Servings are portioned very largely ! It's so amazing that it will give you a food coma! The house gravy is just simply delish!Oh I almost forgot their coffee bread Oh my gosh! Thats all i can say!,2
"Meh. You know it's nothing special wheo one working there is of the ethnicity the food is meant to be. It was a confusing experience. The food was nothing to write home about. Being from Reno, NV, I've experienced some awesome buffets in my time. This is not one of them. I'm sad that I wasn't impressed by this place, since it's within walking distance of my house.",1
"Wanted to try this buffet out after seeing all the positive reviews. If the price of admission was 20, buffet would have been fine. But at 41, not so fine. Prime rib was so so, and the other choices were somewhat slim and not that great. Too be fair, it was a Monday night, so perhaps they don't try as hard.",1
Picked up a Pizza tonight and it was terrible. They told me it would be ready in 20 minutes so I made sure to be there at that time. The box seemed warm but not hot. I didn't really think about it though until after I tasted it. For almost 18 this should of at least been hot. The crust was chewy not crisp at all. Not worth it.,1
If someone asked me where is the best place to get stabbed other than in prison. I wouldn't think twice. Fiesta Mall. This place is smelly and ghetto. I basically grew up in this mall and it has tanked within the past 5 years. Although I am glad they are trying to renovate and clean this place up with the new Best Buy and such but It still wont bring me back.,1
"I would give zero stars if possible. Four mix ups before we could even make it to the table. Staff was rude, unhelpful and uninformed. We flew in from Detroit and made reservations over a week in advance to ensure a memorable evening. It was memorable, but definitely not a positive one. We will not be back. I recommend going to Top of the Rock instead.",1
"Took my car in for a repair a few years ago. This time I needed some major work done and seemed to remember a great, honest experience from years ago, so I figured I would try them again. I was not disappointed. Great customer service, very fair pricing, professional, courteous.I will only consider them for all repair needs in the future. Highly recommended!",2
"It's a family tradition to come here during or around Christmas. The xmas lights decorations and cacti never fail to impress. The sad part about coming during xmas though is that the chocolate factory itself is closed and so you can't expect free chocolate samples! Thus, come prepared with your own hot chocolate to sip during the self guided awesome lighted cacti tour. ",2
"Absolutely terrible food. Came here for brunch. And what I ordered was totally different than described in menu. I was taken aback when it arrived, the server asked are you allergic. Well no, I'm not allergic, but that shouldn't be the only question you ask. Then when your patron does not touch her food, you would think as a server you would inquire. Nope. Won't eat here again. ",1
Nice decor inside and out for world wide chain. Food good not great and higher priced. Hiromaru better tasting for similar price. Monta much better bargain. Music here was so loud could not have conversation. Who comes to these places to listen to loud 'club' music? Hard seats need cushions. Too many better places so would not return.,1
"Today, the hub and I met with Chrysty to take our first family picture with dogs in tow at Tempe Beach Park. Even though the forecast has been dreary, she made the day all cheery. We forgot that it was drizzling and cloudy. We loved her ideas for pictures. And she worked very well with the dogs. We had a lot of fun and can't wait to see our results.",2
"Somehow my previous 1 star review was removed, so here we go again. Called a couple hours ahead to schedule a pick up and dispatch said I was all set. Then I get a call 1 minute before my pick up time saying that they won't make it in time and they don't know how long it would be. Missed my appointment and will NEVER call them again.",1
"Had lunch with a coupla friends on Tue 3 Jun just as it opened about 11 am n Hostess sat us by the pool, which was nice. n We shared the 12 pretzel cheese fondue app, pretty good and just the right amount for 3 people. n For 27 I had the 36 hour pork ribs, also pretty good. n The waiter Asian dude, wish I remembered his name was great and attentive.",2
"Simply as good as it gets. Wonderful tacos Hawaii style! Fish is fresh and tasty. When I went in for the first time, I was back two additional times within a week. So good! Friendly, hard working staff, place is clean and packed to the gills pun intended every time I have been. Hands down, a 5 star rating in my book. So happy this place is close to where I live. Highly recommended!",2
"Really good New Orleans cuisine at very reasonable prices for a fine dining establishment. Our server, Lana, was attentive and very friendly. And 1 2 price wine in the bar on Mondays! I was just surprised that there was no ""barbeque shrimp "" on the menu a staple of New Orleans. If I find it there the next time we go, I'll add a star to my review provided it's prepared well !",2
"I visited here twice and was impressed with how beautifully plated and appetizing the food looked. I tried what I believe was the sage fried chicken. The taste didn't quite measure up to the looks though. It was kind of bland for my taste, but if you don't mind bland and overpriced, you may very well enjoy HHAGG. or make that HHANG for Hash House A No Go",1
This review is for Blueberry Cheesecake. No. Just say no. The blueberries are REALLY hard and frozen. They are like little flavored icicles.The ice cream part was delicious. It really had a rich cheesecake flavor. I would love to have regular cheesecake custard. It was hard to enjoy because the blueberries were SO hard.,1
umm I will never go here again and never recommend this place. nIn fact 2 of my other friends that went on different days than i did agree with me on this one. nI had the special combo sushi roll meal thing they had and it was really bad. I felt soo hungry after eating lunch here that I ended up having an early dinner.,1
"Love Love Love this place! nI had a 2 week trial membership and so wish I could go full time! The people here are wonderful! The cleanliness, in one word, OUTSTANDING! If you want an amazing hot yoga experience and let the yoga bug bite you, you won't regret it. Try it! I miss this place and will definitely take advantage of future specials!",2
Amazing place! Fried p b is my favorite! I also really loved the Blt! You can tell the food is made with top quality products! Service was great! They had REAL sweet tea ! To die for! Honestly I I have tried more then one thing and have not been disappointed at all! I will be a retuning customer! Tell your friends! Also there prices are just so good! You can actually great food for under 10.00!,2
"Was looking for a place to eat lunch, didnt want fast food.but. yeah McDonald's would have probably tasted better. Walked in and noticed the outdated decor.and the smell. Decided to give it a try anyways. Ordered the chili burger. As soon as they delivered I was like ugh. I took one bite and it was the worst chili i had ever had! Never going back.",1
"First, let me say that On The Border is my favorite Mexican restaurant! My experience with the Mesa OTB was very so, so. Service was slow. Food was OK, but not nearly as good as what I'm used to. I believe I am spoiled as I live very close to the OTB on Bell across from Arrowhead Mall where I can honestly say I have never had a bad meal!",1
"Hello food network, we need intervention please run an episode of restaurant impossible. Their 16 dollar bowl of pho is awfully bland, you are certainly better off driving 2 miles off the strip to eat a more graceful bowl of pho. I also had their fried rice and it was awful as well. For a restaurant inside a major hotel, I expected plenty more.",1
"This is a solid economical choice for lunch and a great Italian Beef sandwich. Get yours ""dipped "" if you don't mind a little mess and want more flavor. The interior is also much nicer than you would ever expect from the facade. I will be back again soon. UPDATE I went back again this weekend the Chicago Dog is wonderful.",2
"They did a repair on my sofa in January that lasted all of 6 months before the same fault recurred. After 2 phone calls and an email that went unanswered, I threw in the towel and bought a new sofa from The Dump. Old sofa went out with the bulk pickup this morning. That was 400 I'll never see again!",1
"After reading excellent reviews of this place, we decided to give it a try. The food was excellent and the drinks were delicious. Unfortunately we had really horrible service. Our waiter routinely ignored us and went to other tables multiple times. We waited about 35 minutes for one of our courses. We wanted to like this place, but after the poor service, we will not return.",1
Yes this deserves a five star review. Everytime we have gone we have been pleased. They have get this HOT FOOD I am sick of getting luke warm food at restaurants. We had the tenderloin medallions and even though I like it well done they were still moist and not dried out. Give them a try. You won't be disappointed.,2
"Do not and Do not rent car from here. nI love Fast break and I rented car from here. what a mistake. They did not honor upgrade because ""privately owned "". Car was dirty all the way. fast renting and fast return but not worse paying extra. get fox rental car or cheap rental car company,if you need cheap rental car. Budget is not like avis or national rental car level.",1
"Satay Asian Bistro Bar was excellent we had several great appetizers and my husband had a delicious curry. They did have one issue when my husband asked for a glass of Zinfandel they brought White Zin Well, we live in wine country in Sonoma County, so I guess we should cut them some slack for not knowing the difference!",2
"The pizza is pretty good and unique, and if you like doughy crust you'll be happy. Plenty of options for veggie heads and meat eaters alike. Great tap list, I just wish someone would come over and offer to get me another beer. Really poor service up to this point, probably won't be back. There is another one at Norterra, if you really care that much.",1
The food was very tasty cooked to perfection on a very busy night . Service was a bit slow but the place was jam packed and it felt like everybody was seared at the same time. I like that they split the plates as me and my wife ordered the lamb and stripsteak and shared both plates.I have eaten here a few times in the past and the quality was excellent will return again,2
"Chicken basil was very greasy and had almost no basil in it. I ordered spice level 7 and found it just spicy enough for my taste. I walked in and placed my order to go around 8 30 pm. They were very prompt in making my order. It's just too bad it was so greasy. It gave me a tummy ache later in the evening. This was my first time at an Archi's, and I probably won't venture to try it again.",1
Nordstrom rack is a good place to get quality goods for less. IF you go when they are having a clearance even better. I got NYMJ for 39 from 114 a pocketbook from 44 to 24 a cute Paris top for 19.95. nyes you have to take the time to go through things but if you are a serious shopper then you don't mind. nIt's clean and well laid out too.,2
"C'est de loin mon caf u00e9 pr u00e9f u00e9r u00e9 pour travailler! On peut s'installer sur la terrasse entour u00e9e d'arbres ou u00e0 l'ombre sous le gazebo. L'endroit est paisible, chaleureux, on s'y sent chez soi. C'est un petit tr u00e9sor cach u00e9 du Plateau. Bref, un incontournable selon moi!",2
"Up there or down there with Circus Circus in terms of just bad. I could come up with more adjectives,but bad just the right description. I went to pay with a roll of quarters from the Palace Station and the cashier actually counted them one by one. Bad service,bad food ,bad atmosphere. Get it ?Just bad. Strange though,the Sunset Station Palace Feast buffet is actually decent and edible.",1
"My boyfriend literally wanted us to come every morning of our Vegas trip! lol, thats how great the food is! Im happy they have built more since my first time. I would try to the one off of the strip for a shorter wait still 30 minutes minimum . nFood was fast and super yummy albeit quasi cold.that still did not affect my feelings for this place",2
"It's airport food, but i was hoping Baja Fresh would taste like it did outside of the airport. I got the chicken burrito special and it tasted fresh, but was pretty bland. I probably should've gotten some hot sauce or something to give it some flavor. Now that I think of it.they didn't even offer me any salsa or anything! Boo.",1
"Owned and operated by Koreans. nRotating sushi bar. nNot very authentic. Takes forever to seat groups. Takes about 20 minutes to seat ppl even if there is nobody in the restaurant. The cheesecake was still frozen when I grabbed it. nIf I wanted a frozen cake, I would have ordered an ice cream cake from Coldstone",1
"How can you go wrong with anything at Pei Wei. I stop in here at least once a week to grab lunch and it's always been fresh, hot and quick. I love that they now have a smaller size portion of your favorite dish or the regular size. Even the small portion is a good size and I still usually have leftovers. Definitely one of my favorites to head to for a good lunchtime meal.",2
"Really great Mexican food local hole in the wall. The beans and rice are fantastic, and the tortillas are homemade and amazing. I have had the chicken tacos and found the meat a little bland, but had the Carne Asada the next time and it was very good. Can get crowded at lunch! I always call ahead and go pick it up so I can get back to work.",2
great spot.we live up the road and is our go to restaurant. i've had about everything on the menu and its all awesome.my fave is the citrus soy salmon and the cucumbers they put on the on side are heavenly! During the fall they have the pumpkin cheesecake that will make your tummy very happy. Do yourself a favor and go to WCG!,2
"We like to support locally owned small businesses, and this place is great! They have the BEST coffee, roasted here in Tempe. The most delicious French toast we've ever had! Fresh squeezed o.j. with lots of pulp , organic milk and produce plus cage free eggs are all part of what sets this place apart from other breakfast places. nI'm sure we'll be back often!",2
"First time visit.usually I order from Yummy Grill Sushi off Eastern. I ordered the mongolian beef and got about 6 fatty pieces of meat, a pretty big portion of rice and tons of white and green onions. I called to complain and advised the cashier to call the dish onions, onions and more onions.he hung up on me.",1
"Looked up Leonidas on their website and was excited to see a menu for their cafe. It listed how in addition to all of their chocolates, it also listed ""pastries "" and specifically multiple cheesecake choices. We go down.no cheesecakes or pastries of any kind! Young girl working says the owner only has those out on the weekend! Wasted trip.",1
My experience here sets the standard for Breakfast Lunch diners. A warm and down to earth staff with great food selection at affordable prices with quality ingredients. Impeccably clean with fast and efficient service. Food is delivered to your table fast and delicious. There is plenty of parking as well. Will definitely be coming back to this restaurant!,2
I have been going to Salon Lulu since it opened. I absolutely love how clean it is and all the independent employees are super sweet and professional. I would recommend this salon to everyone. Jasmine has been doing my hair for years and she does a great job. I would recommend Erin also who is super sweet and does a great job doing hair.,2
"Karen Wong's is one of my favourite chinese restaurants . probably because Karen is such a big character, she makes you feel like you're a long lost relative every time you visit. The food is really good too, whether you're eating in or having a takeaway. I look forward to every visit and have had lots of great times here with friends.",2
"Worst company I have ever had the misfortune of having to deal with. A salesman told me internet would cost 30 month. They called back 2 days later to offer me internet for 45 month plus the cost of a router. Finally, a few hours later I was told it would be 50 month. I will never deal with century link for anything due to the incompetence of their employees.",1
"I just don't get it , I really don't ! All the hub bub that Dunkin' has finally made it to the Vegas Valley my opinion, leave, leave now ! I've tried Dunkin' 4 times at two different locations including the one on Rainbow simply put, the DONUTS SUCK ! People, if you need a donut, show a little love to Ronald's they deserve it.",1
"I have been to this chain, different stores, several times. Never with my kids. Food and service were good. I wish that they had a menu that included kids items. Disappointing that I had to by a 20oz cup for my 4yr old. The burger was too big and neither of my kids finished it. I won't be returning with my kids. New style coke machine is a major plus. Otherwise, 3 stars.",2
"Really unhappy with the service and bedside manner of this office. The only hope is for nurse ""g "". The doctor didn't even know if I had been given a medication when she had my notes from urgent care, the receptionist is incredibly rude every single time. I would not recommend this place they are even rude to medical device vendors they referred me to.",1
"They take 14 days to brine their corned beef. Enuff said. n. n. n. nOh, okay, here's some more 1. Friend had the fish and chips but said they weren't memorable enough to rave about them. 2. Though friend did have the Snake Bite and said it was 'awesome!' 3. But we both agree that the corned beef alone warrants a return visit. 4. And the waitresses are Irish! Love their accents!",2
"Have been living here for over a year and love it. Very friendly maintenance people. Very modern interiors, including one of the nicest kitchens I have seen in a Vegas apartment. I live in one of the stand alone lofts and all of my friends are always impressed by the unique layout of the loft and by the fact that I have an entire building to myself. I would strongly recommend living here!",2
It's 11 30 at night went to check into the hotel after a long 6 hour drive an was denied a hotel room because I dot have a credit card. I explained to to him I had more than enough cash an he questioned me as to why I had so much an told me he couldn't do anything WILL NEVER be staying at a comfort inn ever again,1
"Got a gel coated French manicure which should typically last at least two weeks. Try not even 4 days. On multiple nails, it's lifting and peeling off. Not in to spending 60 for a gel manicure and regular pedi every few days.ridiculous. Not sure how they usually do as it was my first time here but I'm not happy with my results, or lack there of rather.",1
"We went here to pick out fabrics for a quilt. We used a few tables to pick out color schemes and see what we were working with. The worker walking by actually said to us, ""You ARE going to put that away, right? "" I was so apauled. Then when we went to get all the fabric cut the lady was also very unfriendly and just had poor customer service in general.",1
"Great ma and pa shop. I have taken a lot of my high end items here and am always happy, if it's not exactly what I want they always re do it for free. Just remember to take cash as they do not accept debit or credit cards and does take about a week to get your clothes back so don't wait till the last minute",2
Horrible service for a very expensive steak. If your looking for a fine dining steak house this is not the place the place to go. Nobody wants there 70 steak to be butterflied our waiter was very hard to find when we needed him and never checked on us. Next time I will stick to Mastros At Donovan's you do not get what you pay for!,1
"I love breakfast and was really anticipating vovomeena. But was quite disappointed. Service was rude. For example I asked if there was an alternative to the meat sides. The gals answers was. ""You caot have it. "". Wow. Thanks. Food was nothing to brag about. Can't say that I feel the need to return or recommend this spot.",1
"Had my wedding reception here. On the menu we had prawn as appetizer, main entrees chicken, steak, or salmon and dessert was cheesecake. The food was excellent. I had the salmon and I still think about it to this day. I don't know how regular dining was, but for my reception it was all worth it. Everyone was more than satisfied with their choices.",2
I should have read the reviews before going here. They don't put prices on the menu for the drinks because a draft beer is almost 10. Service was terrible. Took forever to be acknowledged. Waitress saw my empty glass and empty plate. Why did it take ten more minutes to flag her down to get bill? Gave it two stars only because the food carnitas tacos were actually really good.,1
"I LOVE this place. Only been there twice, but everything I've had has been exceptional. Crispy spring rolls, fresh pork shrimp spring rolls, pho, grilled squid with vermicelli noodles all absolutely delicious. Cute little place, nice but simply decorated. The staff is courteous and attentive. Currently one of my fave restaurants in Charlotte!",2
"Saltiest clam chowder ever! Pair that w Caesar salad with salty croutons and you got yourself kidney failure! Waitress was clueless and kept asking us if everything was ""still wonderful "" ? We had to change the soup cause we couldn't swallow that much salt. Next soup was just as bad! We won't come back!",1
"We drive out of the way about 45 minutes, once a week for this gem of a restaurant. Great food, and I can't believe how fast it comes out. My favorite is 35 They're always busy, and really friendly. It's comfy, and we always end up ordering stuff to take back with us for later in the week. This place is amazing!",2
Tha atomosphere at the Rainforest is delightful especially for a 7 year old's birthday. But it is pricey. 2.99 for ice tea or soda. Sandwhiches average 15.but what I thought was really cheesey was the .99 charge for a birthday cupcake Really? nCome on. Definite rip off! nBut for a special occasion it was worth it ,1
"Super hip vibe, clean and cozy interior, and a menu focused on shellfish. hint ask for the menu in English . This place is not cheap average 4 per oyster , but worth the splurge. We did two of each on their chalk board, plus a terrific bowl of mussels. The waitress was helpful and super cool, and the wine list above average. Stop here for a ""meal "" like we did, and you'll leave with a smile.",2
