text,label
"Good food. Awful service. The waiter was nowhere to be found when we needed our check, even though we slotted 2 hrs to get through our meal, kept our order super simple, told our server upfront when we needed to leave. We had to ask 2 other staff and finally chase him down on foot as he walked away while we continually said ""excuse me. "" I won't be back.",1
"OOOO i remember when they were just starting to develop the waterfront and everyone was buzzing about this place! Haha! People were very excited for premium seating, alcohol and hot meals! n nOn the scale of theaters its nice! The place huge, tons of theaters, very clean, a great concession stand and comfortable seating. There is a big parking lot, so parking is never an issue. n nIf you are out looking for a place to catch a movie in Pittsburgh, Lowes is the go to.",2
"I'd like to update my review of Red Carpet VIP. Based on my experience, I would not feel comfortable saying that ""I'm a fan "" or even that they're ""A ok. "" My friends and I did get that refund we were waiting for. However, this was only after I had requested it more than once and been accused of lying. nI've added a star because a representative that I had not dealth with during my stay in Vegas reached out to me with an apology for our subpar experience and a promise of a better experience should I try their services in the future. nI am glad to read that other Yelpers had a much much better experience than my friends and I had. Hopefully, our experience was simply a fluke and not due to anything else.",1
Mmmmmmm.fresh doughnuts,2
"Been going here for over a year, and I've always come back for the great Chinese and Thai food. However I ordered delivery, which took about an hour an order of Fried Wontons which were hard and cold , Thai iced tea that was warm with a little ice in it, and Pan Fried Noodles. I didn't have a problem with the noodles until I started eating and as I was thinking how tender the beef was I found a METAL STAPLE looking thing IN THE MEAT. It hurt my tooth even. Will never order here again sadly. ",1
"I am definitely no expert on Indian food, but since this this place serves nothing that even resembles that, I feel qualified to offer my thoughts. Once you get past the dismal decor of the ""restaurant "" itself and figure maybe the food will at least be ok, you get a dish slapped into a takout plate by a pleasant woman. It all goes downhill from there. I ordered the vegan lunch which consisted of Eggplant , Tofu and Vegetables and Tomato and Lentils over rice. All three were substandard. The eggplant was ok, but did not appear to be fresh.was visually unappealing and basically not good. n nThe lentils and tomato served over mushy brown rice not basmati , was light on both tomatoes and lentils but was passable as food. But by far the worst was the tofu. Large cubes swimming in a disgusting broth were like sponges of awfulness. Biting into one resulted in a gushing of water that looked like it came out of the Ganges river, thereby establishing it's only tangential connection to authentic Indian food. . Thank Annapurna the Hindu God of food and cooking , for the half a slice of whole wheat pita that was laying on top of the rest of this slop. n nMy understanding from what others tell me is there are better things to order on other days of the week. But I don't plan to return .maybe when it eventually becomes a Subway or Starbucks. n nHoping I don't get sick. n nJim",1
"Normally i have an okay time here. My last visit wasnt even okay. n nI didnt even get a chance to eat here and had to leave due to the terrible service. We took a seat at the bar and ordered the deep dish pizza we were craving all diggity day long and a brown ale, along with a couple waters. Then we watched the bartenders behind the bar have internal drama and not even look in our direction as we waited.and waited.annnnnnd waited. Neither the bar nor the dining area was busy or even half full and i sat for 17 minutes without even the orders for the waters go fulfilled. nAt that point i had seen enough and had to walk out before the food and drinks even arrived. I hated to do it but i could not support the staff and business where that could happen. n nThe bottom line is that it was a bad experience but the food i have had here in the past has always been solid, the beer is surprisingly good and priced very well.",1
"Freaking amazing! n nWay over priced. but its something that you only do once. Unless you are crazy wealthy. The tickets we had were about 200 a piece because the cheaper ones were sold out , and if you don't mind sitting in the nose bleeds you can tickets for 100. If you can afford it. I would defiantly recommend it. n nThis is the 2nd Cirque Du Soleil show I've seen. the first being Myst u00e8re at Treasure Island. This one was even more amazing, and if you only get to see one show. make it this one! Don't be cheep. see this show. It is worth it! n nMy only complaint. that I forgot to take a camera.",2
"Just want to start this out saying 1 star is being very generous! We ordered the combo lunch sandwich, salad, drink . When asking what our drink choices were to go with the combo we were told soda, beer, coffee, etc. and no up charge total scam . We also asked for water for the whole table. The waiter returned with a pitcher of water no ice and 4 paper coffee cups that were previously used. There was lipstick on some of the cups, a lemon slice in the bottom of one of the glasses from the previous persons drink. When we called out our 12 year old waiter owners son he took the cups and returned with more paper cups that were previously used! Really? Who washes out paper cups and tries to reuse them? This was all before the food! Cold soggy fries salad with no dressing left us disgusted to say the least. We went to pay inside to discuss our billing and other issues to the 14 year old at the register owners other son and he was very unprofessional and started arguing with us in front of others that were waiting to pay also! They charged us for our drinks that were supposed to be included on the combo meal that we ordered. Don't waste your time and money coming here! There are so many great restaurants in Montr u00e9al but this is NOT one if them.",1
" Rating only on food nWhere to start. I guess I'll start with the good, then the bad as sadly there was some things that stood out that irked the party as well as came off a little ""odd. "" n nFor appetizers nWe ordered the Pork Belly, Deviled Eggs, and the Jumbalaya. It was all delicious, however the only question was on the deviled eggs was served on some wine menus. Is that to soak up water or something? Maybe it was to hint to get some wine? I've always known that whatever you place on the dish should be edible. Maybe they didn't get the memo My best guess is that is so it doesn't slide off the dish, but still there has to be a more creative solution. nThe Jumbalaya was the winner in the appetizer choices though. It had flavor and a little kick at the end to top it all off. n nEntre u00e9 nI ordered the 22 Oz ribeye steak. Oscar style. Which meant that there was crab meat on top Was it good? Yep. Do I suggest you to get it? Yes, only if you brought a big appetite with you because that was one pretty big ribeye. But of course, I finished it. nSides that you have to try out are the mac and cheese. Those are amazing. n nNow to the bad nOur waiter's name was Amy.and well some things went down before my brother and I got there and some things after I arrived. My party told me when I arrived about 20 minutes late that the waiter came up twice about when we were getting there. First telling my party that at 7 30 there was another table coming and that the whole party wasn't here. Second time complaining about when we were coming. n nNow when both of us came, I observed she was very touchy and feely. She caressed my mother's arm and then proceeded to ask her if she shaved her arms, and then went to my father and caressed his arm. what the fuck? Anyways, I saw her come back and then apologize for rushing us to order and the previous comments, however this was after we ordered 200 worth of food. I think she wanted to make sure she had a tip at the end. She continued to say that management was rushing her. Way to blame it on the people who hired you. n nShe constantly made weird comments throughout the night. Such as ""I got this cake from that table, because they wanted to give it to me. "" Or how about taking a customer's baby and then proceeding to introduce the baby to other tables. n nLet's just say, this restaurant is not a family restaurant. I'm pretty sure that's not the ambiance that they are going for. It's a pretty high class steakhouse.With some feelings from my party of being judged of not having enough money to pay for the meal to just weird comments or inappropriate touching of customers.It changes the experience. n nBut, if I was to solely judge the food. It's definitely a place to go eat, I definitely will be back again.but I'll ask not to get this waiter again, or else I'll switch tables. I know this is a 5 star restaurant in my books, but you know what they say, when the service is off the food will feel a little off as well.",2
"I'm sorry, but I feel I have to update my review and not for the better. Megabus just doesn't cut it for me anymore. Here are the reasons why n n1. Major, unnecessary attitude from drivers, esp. during busy times around Thanksgiving and Christmas New Year's . This includes reading passengers the riot act as soon as the bus gets moving with no particular reason, which includes threatening to leave passengers stranded, as well as unreasonable requests that passengers refrain from using scented lotion, etc. I've never gotten such attitude from drivers on either Greyhound or Amtrak, and I'm wondering if it has to do with poor pay and working conditions Amtrak conductors are unionized and paid better not sure about Greyhound . n n2. Inconsistent and overly strict baggage enforcement. My bags are under their specifications, and I've caught flak from drivers about it before. See other reviews for even worse complaints . In contrast, my bags are slightly over Amtrak's specs, and none of the conductors have ever said anything to me about it before. n n3. Cramped and uncomfortable seating, with little opportunity to get up and move around. I almost always felt cramped when I got off the bus. This became particularly apparent to me after I started riding Amtrak, which provides much more legroom. Seat pitch is about the same as Greyhound, so if you don't mind that, then you'll be okay, I guess. n n4. Poorly functioning amenities the wifi rarely works, and when it does, it's extremely spotty. I've also encountered power outlets that didn't work on occasion. Don't believe their advertising campaigns about either the wifi or power outlets! Neither Greyhound nor Amtrak make such claims, and although wifi isn't available on the whole train, if you sit in the cafe car, you can get it and it's pretty reliable, in my experience. n n5. Poor customer service this is the real dealbreaker for me with any business. As others have mentioned, if you accidentally book the wrong date or need to change your travel plans, you're SOL with Megabus. Even Greyhound allows passengers to change itineraries even though you have to show up in person and there's a 20 change fee! On Amtrak, you can change your itinerary without any change fee the only time you'll encounter an upcharge is if the fares are higher on the day that you want to change to. Not sure about refunds credits if the fares are lower. n nAbout the only factor Megabus has going for it are the inexpensiveness of the fares. Between all of the other factors listed above, I've decided that it's worth it to me to pay an extra 30 or so to ride Amtrak hassle free to Philly. As such, Megabus won't be seeing any more of my money again anytime soon!",1
"Some of the best service in Las Vegas. They always refilled me with juice and bread, and provided me with a Wall Street Journal to read. If you can afford to splurge a bit for a power breakfast, there is probably no better place in Las Vegas.",2
"I love this bar. They have amazing nachos and the staff is amazing Jaki, Kaleigh and Wayne. I don't ever have to wait long for a drink. Oh yeah and sex trivia on Saturday night is so much fun.",2
"Hands down one of mine and my family's favorite places! We visit often, and every time the staff is amazing! Very friendly. I would come here just for the spinach enchiladas and the Espinaca casserole alone, if you like spinach, these are a must!",2
"I bought some T Shirts for my kids from the shop when I was in Vegas and then by accident left the bag in a restaurant on the strip. I just wanted to replace what I lost for my kids since they are ticked off, so I go to their website to look for an on line store. n nThe on line store at www.gspawn.com has been broken for quite a while. You can't check out or create an account. Filled out the on line contact form weeks ago and no response. I guess they must not care because you'd think they would wonder why they aren't getting any orders. I even called the shop, selected the pawn counter, but it just goes to voicemail and the mailbox recording says it's full and no more messages can be accepted. n nThey should just take the shop off their website if they can't get it fixed. n nBTW The shop is small and sort of dirty. The carpet looks like it was last replaced in 1981 and they must not own a vacuum cleaner. Plus, It has that old building smell that catches you when you first enter. n nLike other reviewers stated, the actual pawned merchandise is over priced and a good third of the floor space is now dedicated to t shirts, mugs, bobble heads, etc. n nIf you are planning a visit, go after 5 00PM as there isn't much of a line then. If you go during the day, you will stand in line, but you may see some of the stars from the show. n nTravis and Andy, two of the shop employees, were extremely nice. As for Rick, he looks like he's about to pop an artery or two in his head.",1
"This was a quick trip for me, I just needed to have a key made. I won't lie I'm not a frequent hardware store shopping.only for the occasional spare key or a gift card for my dad who is obsessed with fixing things.you will rarely find me in here! n n However, that being said this was a very nice trip! The service was fast, the associate who made my key asked about my day and was very informative. Overall the place looked clean, the associates were helpful and I was out with my new key in no time!",2
"Who would've thought that a fast food place that ""specializes "" in chicken tenders would be such a hit? Well, Cane's did! n nI'd say that it's a place that is comparable, if you've ever had it, to Chik fil a. The tenders are so full of flavor from the breading to the meat itself. I don't know what they call their sauce but it's not bad, pretty peppery, I like it. n nIt was pretty cute how they decked out the place for Halloween. Service was good, they were pretty nice here.",2
"Horrible! Dr. Fox doesn't know what he's doing and just jumps to conclusion without other tests. Also, the receptionists got very snotty with me! Never going back again!",1
"I, being a tourist, cannot speak of their daily atmosphere or attitude. My one visit though was fantastic. We went here simply to sample their brew selection. The bartenders were attentive and friendly. We sat at the bar top during a busier time of day, but they handled the crowd very well. n nWe ordered a beer flight, and it was amazing! Most micro breweries I've been to offer a 4 5 sampler. Four Peaks offered an eight drink fight. The tray for the beer's was already labelled with which beer was which. Our bartender also gave us a description sheet on the style and brewer's details on each. It was also quite reasonably priced. n nI cannot wait for another opportunity to come to this place again!",2
"I used to love this place. Came here with family and friends, always had a great time and good food. Not sure what happened but I'll NEVER come here again. You could see thru the slice of ham. The pancakes were at a minimum hours old. 5 BloodyMary not worth the draw. Don't waste your time.",1
"I was disappointed. n nStrike one, apparently kids eat free on certain days. We went on one of those days and were charged for our daughters meal. Stike two, my wife ordered her sandwich with no cheese. She got cheese. Strike three, I order my sandwich with lettuce instead of spouts. I received sprouts. n nI'll probably give them another chance considering the sandwiches were pretty good but it wasn't a great first experience.",1
"I love Starbucks and I'm a big fan but wow. WOW. They always mess up my order, every single time and they gave me the wrong change once. My last time there, they burnt my two bagel and I nicely asked for another one and I didn't mind paying for it either. They were nice enough to make another one. But just one when I bought two. It wasn't even toasted either, it was still cold on the inside. Worst Starbucks ever. I wasn't even in the mood to ask again, I just left and angrily ate my bagel.",1
"At first I thought this spine doctor pain management doctor was having a bad or long day on my first visit. He was very cold, arrogant and disinterested. I have a very sore, bad , aching back from injuries caused by a fall. Of course he says my back is ""unremarkable "" and I don't need surgery which I never purported I did. He has awful bedside manner and generally a bitter disposition overall. n nThe second time I came in it was supposed to be a follow up, but I wanted to let him know my lumbar part of my back was really really hurting. So he examined it quickly and actually wrote and order for an MRI. That's the best thing that came out of this appointment. Once again, he was condescending, arrogant, rude and overall unpleasant. n nI highly suggest not going to see this particular doctor if you have back issues. There are plenty of doctors here. n nAfter my two experiences, I finally did a search.hah! Very low ratings and a few stories mimic mine. n nhttp www.ratemds.com doctor ratings 894413 Dr Christopher W. Huston PHOENIX AZ.html n nhttp www.healthgrades.com physician dr christopher huston x2c4y patient ratings",1
"Located this restaurant within easy walking distance of our hotel, the Embassy Suites. I had an excellent Veal Parmagiana with a side of spaghetti with Bolognese sauce, and my wife had an equally excellent canneloni with meat sauce. The sauces in particular were flavorful, and the meat and pastas also well prepared. The service was attentive. n nI'm docking this restaurant one star for atmosphere on a Saturday night.specifically, there was a singer who was very good, by the way whose mic was way too loud, making it virtually impossible to have a quiet conversation due to EVERYONE in the restaurant raising their voices to talk over the singer's mic. A shame that this situation was so noticeable that it requires this specific criticism, affecting an otherwise lovely meal. n nI would certainly recommend this place on a night without the entertainment.",2
"Dr. Nagy may be a fabulous podiatrist, but since the rules of the office are to require I provide my Social Security Number, I didn't get the chance to see him.they refused to see me. I do NOT give out that information unless I am filling out a credit application, which I was not. We will let the HIPAA review board sort that one out since I have already filed a complaint. In the meantime, I'm off to find another podiatrist, which is sad to me because Dr. Nagy has such great reviews. Now IF I didn't have insurance that they verified and IF they had mentioned some of this on the phone when I called, maybe I could have understood. But to be told I couldn't even see the doctor if I didn't provide my SSN is ridiculous and I think a true HIPAA violation, but we will see . But they did not. I have satisfied my deductibles for the year, so my visit would have been covered at 100 by my insurance. And they knew all of that.",1
"This place pho king sucks. n nMe and my buddies came here on the last day of our edc weekend before the long drive back to SF. n n Warning do not order the fruit drinks, they are made w powder and taste super generic and sweet aka fake. We were like oh its 137 degrees outside, a nice watermelon, or pineapple, or strawberry drink sounds amazing and refreshing, when we got it we all literally took one sip and didn't drink it after that. Oh but they looked like they could glow in the dark, i guess that's kinda cool? n nOn top of that the pho took forever to come, maybe they forgot, but the ones who ordered rice plates pretty much finished it before the pho even came. Pho should take no more than a few minutes to come out, not over 10 minutes. I must say it's understandable for the ones including myself to finish our rice plates first because portion wise they were probably made for babies. I had one tiny porkchop and some rice, usually at Vietnamese restaurants you're not able to see the bottom of your plate because its filled with food, but this plate was very bare. n nBottomline food took forever, drinks sucked, and for 5 guys the bill came out to 80. Pho'ck that. n nOH and on top of that, they gave us the bill before our pho even came! probably because they noticed some of our plates empty wow.best believe we didn't tip.",1
"Delicious, homemade, authentic Italian. The best Italian I've had in years. Service was great, our waitress was attentive and generous. My favorite restaurant in Scottsdale !",2
"Went into Petsmart this last weekend with my daughter who was interested in getting two frogs. We didn't know much about what was needed and how to care for them. I asked a gentleman to get the frog aquarium down from up top, he did, and I explained we were going to be getting two frogs. He left.didn't come back. Everything down spiraled from there. People who didn't know anything and were generally rude. If it wasn't for it being her birthday and her excitment I would have never spent 200 here. At least I know better now.",1
"Personal training here is not what you would think. Don't let them tell you that they will help you with a plan. They never helped with the eating portion of personal training, never developed a plan for working out and couldn't handle my medical issue. They simply told you what to do when you were there! I tried to call the manager many times regarding cancellation with no return phone calls. When i did finally reach him, he told me to call corporate. Corporate didn't return my phone call for a couple of weeks. All of this kept me from cancelling within a timeframe as not to cost me extra money. VERY hard to cancel. They told me that it would be easy to cancel if they couldn't work around my medical issue. DO NOT BELIEVE THEM!",1
"I had the yakisoba noodles with tofu. It was more food than one person can eat. My meal also came with soup, salad and fried rice. The special sauce they use on the noodles is tasty and brings out the flavor of all the different veggies. Although, I've been to a few Benihanas I personally enjoyed the location in Scottsdale. It's clean, not too cold and the service was excellent. n nThis is also a good meal to order when ordering to go. I've done that a few times in the past. n nEnjoy!",2
"This small sized cafe has big heart. The owner and head chef, Amy, is personable and caring. Her menu showcases tasty southern classics with a twist. The white cheddar Pimento Cheese dip, Potatoes Brava, Mac and Cheese meatloaf, and Chop Salads, and the Shepard's Pie are some of my favorites. n nThe Flipside Cafe supports and purchases produce from local farms which is another reason to feel good about coming in. n nSince it is such a small place it can get a bit crowded during lunch but it's a friendly atmosphere and I would definitely recommend it to friends nonetheless. n nAmy and the staff are really great!",2
"Great customer service, very reasonable prices and completed my shoe repair and alteration a day earlier than promised. I am very pleased and will continue to use them for all future shoe repair and alterations!",2
"Bleah Ugh.puke Fast food. Ok so it's chicken.Mmmm But it's fast food chicken in a little hole in the wall place shaped like a barn. Uhm.ok farmers.get their chickens from chicken coops and yes.the occasional barn. So I had the ""gobbler "" and a couple thighs from there. Ok turkey breast? Turkeys aren't that small.Chicken.Albertson's Fried Chicken was just as good if not better. But the snot nosed kid who tried to take my order and give me some small ass chicken just wasn't that bright. Ok ok yes Myke you're a jerk because at least he has a job and he's not stealing cars or in a gang.or better yet going door to door and selling giant candy. So wanna know something special about this place that makes chicken worth coming back to.? Ask Damon. Seriously. WHAT THE HELL IS a CLUCKEETO?",1
"I give this place a 10 out of 5 stars! Seriously, I cannot tell you how much I love their coffee. I am officially a coffee snob after loving their coffee for so long. I always have their beans at home to enjoy and stop by when I can for a specialty drink hello, White Zombie! . The employees are wonderful and attentive and consistent! Now that my husband and I have moved away from Madison sadly we appreciate and miss their coffee even more. We stock up on beans every time we're in town. We cannot find any other coffee shop or roasters who even come close to comparison. Truly. Madison, you have no idea how lucky you are to have Ancora! ",2
"How is it that America has yet to discover poutine or, rather, how is it that poutine wasn't invented by the Americans ? French fries, slathered in gravy, drowned in cheese curds and occasionally submerged by a meat topping, if you so desire? It's just the sort of disgustingly delicious fare that Americans seem to crave. Perhaps it's good that it's only available up here, otherwise I'd be back home eating it every day and packing on the pounds. Anyhow. n nHungry, looking for a quick and tasty bite and acting more touristy than I'd care to admit, I stopped in Montreal Poutine looking for some good Canadian fare. Having heard a little about poutine, I was initially surprised to learn that the base poutine was in fact vegetarian I later found out that this isn't an uncommon occurrence, but at the time it was a selling point . I ordered the avocado fries and poutine with mushrooms and onions. The avocado fries had the most interesting texture and came with a little pot of creme fraiche excuse lack of accented letters , which ended up being the perfect dip I wouldn't have wanted anything more complex. n nPoutine is most certainly not my specialty, but I was pleased with what the server presented me. The onions were well caramelized, the mushrooms were small and tasty, and the fries were a little too small for my tastes but otherwise very, very good. Those two dishes were not quite enough for two to share, but I definitely would not have wanted my own plate. Pair with a glass of sangria and it made for a very tasty late lunch. Service was decent but nothing to write home about.",2
"Charming atmosphere.good drinks, great dessert but the middle was totally lacking. n nI couldn't even take more than 3 bites of the Montilana beef in sherry wine sauce if that's what you call it. It was god awful. I haven't had a bad meal like that in ages. n nThe server didn't even bother to ask if I wanted something else. I don't call that good service. n nThe mexican con leche cake was good, but I won't be jumping up and down to have dinner there again!",1
"Great food, wonderful flavors and the perfect place to splurge on a special date for two. Pricey but worth it. n nI saw Wayne's tip about the coupon at http www.restaurant.com le sans souci french restaurant cave creek french pid 36877 and bought one too. Seated nearly immediately in a restaurant that was just over half full. nWe heeded fellow Yelpers' advice and got Escargo, Ceasar salad, brochette and duck l'orange for our dinner selection. Portions were on par or larger with great flavors that were wonderful. Ms. D is a Francophile and was very impressed which made me happy. n nDessert was Creme Brulee for her and Chocolate Mousse for I with great coffee. Desserts were far too big for us as was the after dinner drink. My Grand Marnier must have been a double! n nExcellent food, proper service and a great selection lends this an easy 5 star review",2
"Pork on a Fork is an unexpected awesome BBQ place in the north valley. If you're from Nebraska like me you may appreciate the Cornhuskers ""N "" on the smoker and picture of windmills farmers in the dining area. To me, those are a few of the reasons why I left that terrible place. No points lost though. n nI have only been here during lunch and they usually have a line at the door, come early. Their brisket, BBQ pork, beans and waffle fries are hot, tasty and fresh. PoaF's meat is awesome. The cornbread is good too. The portions are big too, I typically have to fight the afternoon food coma but it's worth it. n nTheir sauces aren't anything fantastic, but I enjoy the spicy sauce. The dining areas have flat screen TV's and aren't bad, but the chairs and tables are picnic quality.",2
"I can't complain for a cheap strip hotel the Excalibur is the one. We paid 300 with fees for 3 nights on a busy weekend, slipped the woman at the desk an extra 20 and got ourselves a renovated room with pool view while the rest of our party ended up with a roof view in the old tower. Worth it. The front desk staff wasn't helpful otherwise but housekeeping was fine and everything was clean. n nThe casino itself is nothing special and the castle theme is more or less nonexistent. However, the pool was a lot nicer than I thought it would be and it wasn't full of d bags like other pools. I'll stay at Excalibur again.",2
