text,label
"I don't know jack about authentic Chinese food, but if it's been a rough day and I just want to spend the night working down my dvr list then this is the perfect companion.",2
"We went here because of a Groupon Special for 42 off the yard drinks, I got a pi u00f1a colada and my husband got the moonshine. The drinks were good and it was a good value.",2
"Just had a small early brunch here. Almost deserted for some reason. But the food was very good. Good service too. Decor is traditional, but felt maybe a little out dated.",2
Nice hotel love the location. The casino is great not too much hustle and bustle. Clean rooms and for being platinum members we got a nice view.,2
What a marvelous meal. Extra friendly staff. The veal was wonderful. We had a great time and great meal.,2
First time playing Bingo here in Vegas. This bingo hall is nice. Separate smoking and non smoking sections. The staff were really helpful too.,2
Everytime I am sick I go get the chicken soup. Amazing and always makes me feel better. OK customer service but amazing food.,2
"We really like it here! Pizza is good I really like the Medi salad to make me feel better about eating all that bread! Educated Guess helps me wash it down! n nyour constant companion, n n deirdra",2
This place is so yummy and tasty! Used to go here quite a bit with co workers from UOP. Love the breakfast sandwiches!,2
"Great food and great service. I will definitely be coming back here in the future. Although, you have to watch your step, but its not a deal breaker.",2
"Good food with a fun atmosphere. I like everything that I get here, sometimes they get a little crowded and the service can be slightly on the slow side, but overall it's worth at least one visit.",2
"Very fresh filipino home cooking, great variety on the menu, the food was delicious! Everytime I visit H2Kitchen, I am always satisfied ",2
